timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
271278396;473065414;388901476;82851;1.046;1.223;0.69;0.84999996;99;18;114.98318;3.0245736;-0.5204265
271378487;473065414;388901476;82851;1.046;1.223;0.69;0.84999996;99;18;115.532776;3.0274348;-0.5232877
271478318;473065414;388901476;82851;1.046;1.223;0.69;0.84999996;99;18;115.532776;3.0286765;-0.5245296
271578428;473065414;388901476;82851;1.046;1.223;0.69;0.84999996;99;18;115.34254;3.0313542;-0.5272072
271678423;473065454;388901486;82851;1.049;1.2240001;0.69;0.84999996;99;18;115.34254;3.0347307;-0.53058356
271778311;473065454;388901486;82851;1.049;1.2240001;0.69;0.84999996;99;18;115.00431;3.0392637;-0.5351167
271878330;473065454;388901486;82851;1.049;1.2240001;0.69;0.84999996;99;18;115.00431;3.0424736;-0.53832656
271978370;473065454;388901486;82851;1.049;1.2240001;0.69;0.84999996;99;18;115.76266;3.0430298;-0.5388826
272078460;473065454;388901486;82851;1.049;1.2240001;0.69;0.84999996;99;18;115.76266;3.0426068;-0.5384599
272178294;473065483;388901493;82880;1.0500001;1.2240001;0.69;0.84999996;99;18;115.25798;3.045311;-0.541164
272278364;473065483;388901493;82880;1.0500001;1.2240001;0.69;0.84999996;99;18;115.25798;3.0495577;-0.54541075
272378370;473065483;388901493;82880;1.0500001;1.2240001;0.69;0.84999996;99;18;115.659615;3.0561087;-0.5519617
272478169;473065483;388901493;82880;1.0500001;1.2240001;0.69;0.84999996;99;18;115.659615;3.0626574;-0.5585104
272578153;473065483;388901493;82880;1.0500001;1.2240001;0.69;0.84999996;99;18;115.17342;3.0684624;-0.5643154
272678398;473065524;388901502;82853;1.052;1.2240001;0.69;0.84999996;99;18;115.17342;3.0721495;-0.5680024
272778093;473065524;388901502;82853;1.052;1.2240001;0.69;0.84999996;99;18;115.300255;3.074666;-0.57051885
272878142;473065524;388901502;82853;1.052;1.2240001;0.69;0.84999996;99;18;115.300255;3.0762439;-0.57209694
272978243;473065524;388901502;82853;1.052;1.2240001;0.69;0.84999996;99;18;115.532776;3.0765843;-0.5724373
273078145;473065524;388901502;82853;1.052;1.2240001;0.69;0.84999996;99;18;115.532776;3.0767872;-0.5726402
273178081;473065554;388901509;82829;1.052;1.2240001;0.69;0.84999996;99;18;115.13115;3.0773;-0.5731529
273278220;473065554;388901509;82829;1.052;1.2240001;0.69;0.84999996;99;18;115.13115;3.0774894;-0.5733423
273378311;473065554;388901509;82829;1.052;1.2240001;0.69;0.84999996;99;18;115.300255;3.0767632;-0.5726162
273477972;473065554;388901509;82829;1.052;1.2240001;0.69;0.84999996;99;18;115.300255;3.0749516;-0.5708046
273578111;473065554;388901509;82829;1.052;1.2240001;0.69;0.84999996;99;18;115.194565;3.0725791;-0.56843203
273678222;473065602;388901514;82777;1.054;1.2240001;0.69;0.84999996;99;18;115.194565;3.0694406;-0.56529355
273777930;473065602;388901514;82777;1.054;1.2240001;0.69;0.84999996;99;18;115.300255;3.0661726;-0.5620255
273877903;473065602;388901514;82777;1.054;1.2240001;0.69;0.84999996;99;18;115.300255;3.0633464;-0.55919933
273978099;473065602;388901514;82777;1.054;1.2240001;0.69;0.84999996;99;18;115.17342;3.059353;-0.555206
274078071;473065602;388901514;82777;1.054;1.2240001;0.69;0.84999996;99;18;115.17342;3.0561583;-0.5520112
274173071;473065635;388901525;82746;1.056;1.225;0.69;0.84999996;99;18;115.27912;3.0519428;-0.54779583
274273124;473065635;388901525;82746;1.056;1.225;0.69;0.84999996;99;18;115.27912;3.047738;-0.54359114
274372864;473065635;388901525;82746;1.056;1.225;0.69;0.84999996;99;18;115.11001;3.0428228;-0.5386758
274473024;473065635;388901525;82746;1.056;1.225;0.69;0.84999996;99;18;115.11001;3.0403798;-0.53623277
274573084;473065635;388901525;82746;1.056;1.225;0.69;0.84999996;99;18;115.11001;3.0393174;-0.53517026
274672791;473065685;388901529;82728;1.059;1.2260001;0.69;0.84999996;99;18;115.13115;3.0396938;-0.5355469
274772847;473065685;388901529;82728;1.059;1.2260001;0.69;0.84999996;99;18;115.427086;3.0417287;-0.5375816
274873033;473065685;388901529;82728;1.059;1.2260001;0.69;0.84999996;99;18;115.427086;3.0438876;-0.53974044
274972858;473065685;388901529;82728;1.059;1.2260001;0.69;0.84999996;99;18;115.02546;3.0469906;-0.5428436
275072740;473065685;388901529;82728;1.059;1.2260001;0.69;0.84999996;99;18;115.02546;3.0507238;-0.54657674
275172876;473065720;388901527;82750;1.059;1.2260001;0.69;0.84999996;99;18;115.46937;3.0536265;-0.5494795
275282881;473065720;388901527;82750;1.059;1.2260001;0.69;0.84999996;99;18;115.46937;3.056782;-0.55263495
275372799;473065720;388901527;82750;1.059;1.2260001;0.69;0.84999996;99;18;115.46937;3.0597804;-0.55563337
275472944;473065720;388901527;82750;1.059;1.2260001;0.69;0.84999996;99;18;115.46937;3.0642676;-0.56012046
275572977;473065720;388901527;82750;1.059;1.2260001;0.69;0.84999996;99;18;115.06773;3.0694194;-0.5652722
275672710;473065770;388901523;82738;1.059;1.2260001;0.69;0.84999996;99;18;115.06773;3.0738847;-0.5697377
275772736;473065770;388901523;82738;1.059;1.2260001;0.69;0.84999996;99;18;115.38481;3.0743902;-0.57024306
275872884;473065770;388901523;82738;1.059;1.2260001;0.69;0.84999996;99;18;115.38481;3.074711;-0.570564
275982754;473065770;388901523;82738;1.059;1.2260001;0.69;0.84999996;99;18;115.04659;3.0748465;-0.57069945
276072640;473065770;388901523;82738;1.059;1.2260001;0.69;0.84999996;99;18;115.04659;3.0752816;-0.57113445
276174251;473065804;388901513;82765;1.059;1.2260001;0.69;0.84999996;99;18;115.44558;3.0738401;-0.5696932
276272715;473065804;388901513;82765;1.059;1.2260001;0.69;0.84999996;99;18;115.44558;3.0716572;-0.56751007
276372651;473065804;388901513;82765;1.059;1.2260001;0.69;0.84999996;99;18;115.427086;3.071805;-0.56765807
276474194;473065804;388901513;82765;1.059;1.2260001;0.69;0.84999996;99;18;115.427086;3.073771;-0.5696238
276572603;473065804;388901513;82765;1.059;1.2260001;0.69;0.84999996;99;18;115.532776;3.0774074;-0.57326037
276684273;473065835;388901474;82833;1.052;1.2240001;0.69;0.84999996;99;18;115.532776;3.0810533;-0.57690614
276774133;473065835;388901474;82833;1.052;1.2240001;0.69;0.84999996;99;18;115.11001;3.0842407;-0.5800936
276874230;473065835;388901474;82833;1.052;1.2240001;0.69;0.84999996;99;18;115.11001;3.087709;-0.5835619
276972462;473065835;388901474;82833;1.052;1.2240001;0.69;0.84999996;99;18;115.11001;3.093071;-0.58892393
277074169;473065835;388901474;82833;1.052;1.2240001;0.69;0.84999996;99;18;115.11001;3.0971665;-0.5930196
277174252;473065836;388901425;82878;1.046;1.2190001;0.69;0.84999996;99;18;115.32139;3.1021473;-0.5980002
277283959;473065836;388901425;82878;1.046;1.2190001;0.69;0.84999996;99;18;115.32139;3.1063728;-0.6022257
277372415;473065836;388901425;82878;1.046;1.2190001;0.69;0.84999996;99;18;115.38481;3.1099868;-0.6058398
277474054;473065836;388901425;82878;1.046;1.2190001;0.69;0.84999996;99;18;115.38481;3.1124208;-0.6082738
277572548;473065836;388901425;82878;1.046;1.2190001;0.69;0.84999996;99;18;115.23685;3.1155343;-0.6113874
277672421;473065824;388901352;82932;1.0380001;1.2140001;0.69;0.84999996;99;18;115.23685;3.1182203;-0.6140734
277774155;473065824;388901352;82932;1.0380001;1.2140001;0.69;0.84999996;99;18;115.4905;3.1204934;-0.61634624
277872467;473065824;388901352;82932;1.0380001;1.2140001;0.69;0.84999996;99;18;115.4905;3.1231813;-0.6190343
277972261;473065824;388901352;82932;1.0380001;1.2140001;0.69;0.84999996;99;18;115.34254;3.1258547;-0.62170774
278082459;473065824;388901352;82932;1.0380001;1.2140001;0.69;0.84999996;99;18;115.34254;3.1262424;-0.6220954
278174082;473065810;388901302;82967;1.031;1.2110001;0.69;0.84999996;99;18;115.4905;3.1261618;-0.6220148
278272329;473065810;388901302;82967;1.031;1.2110001;0.69;0.84999996;99;18;115.4905;3.1259246;-0.62177753
278373806;473065810;388901302;82967;1.031;1.2110001;0.69;0.84999996;99;18;115.44558;3.1309495;-0.6268025
278473989;473065810;388901302;82967;1.031;1.2110001;0.69;0.84999996;99;18;115.44558;3.1394439;-0.6352967
278572386;473065810;388901302;82967;1.031;1.2110001;0.69;0.84999996;99;18;115.427086;3.1469915;-0.64284444
278672193;473065784;388901234;83029;1.0250001;1.2080001;0.69;0.84999996;99;18;115.427086;3.1541183;-0.64997125
278773789;473065784;388901234;83029;1.0250001;1.2080001;0.69;0.84999996;99;18;115.427086;3.1609344;-0.65678734
278872377;473065784;388901234;83029;1.0250001;1.2080001;0.69;0.84999996;99;18;115.427086;3.166088;-0.6619412
278972156;473065784;388901234;83029;1.0250001;1.2080001;0.69;0.84999996;99;18;115.25798;3.1695135;-0.6653665
279073712;473065784;388901234;83029;1.0250001;1.2080001;0.69;0.84999996;99;18;115.25798;3.1711006;-0.66695344
279172216;473065769;388901188;83043;1.0200001;1.2060001;0.69;0.84999996;99;18;115.4905;3.1690903;-0.66494334
279272290;473065769;388901188;83043;1.0200001;1.2060001;0.69;0.84999996;99;18;115.4905;3.1628444;-0.6586974
279373729;473065769;388901188;83043;1.0200001;1.2060001;0.69;0.84999996;99;18;115.532776;3.156084;-0.6519371
279473844;473065769;388901188;83043;1.0200001;1.2060001;0.69;0.84999996;99;18;115.532776;3.148733;-0.64458585
279572165;473065769;388901188;83043;1.0200001;1.2060001;0.69;0.84999996;99;18;115.27912;3.1430106;-0.6388637
279682188;473065752;388901117;83061;1.013;1.2030001;0.69;0.84999996;99;18;115.27912;3.136602;-0.6324548
279773862;473065752;388901117;83061;1.013;1.2030001;0.69;0.84999996;99;18;115.2157;3.1309776;-0.62683064
279872079;473065752;388901117;83061;1.013;1.2030001;0.69;0.84999996;99;18;115.2157;3.1245031;-0.620356
279971992;473065752;388901117;83061;1.013;1.2030001;0.69;0.84999996;99;18;115.11001;3.1201808;-0.6160338
280073734;473065752;388901117;83061;1.013;1.2030001;0.69;0.84999996;99;18;115.11001;3.116248;-0.61210084
280183816;473065742;388901071;83070;1.01;1.202;0.69;0.84999996;99;18;115.11001;3.114104;-0.609957
280272029;473065742;388901071;83070;1.01;1.202;0.69;0.84999996;99;18;115.11001;3.11294;-0.6087931
280373591;473065742;388901071;83070;1.01;1.202;0.69;0.84999996;99;18;115.405945;3.112406;-0.60825896
280472069;473065742;388901071;83070;1.01;1.202;0.69;0.84999996;99;18;115.405945;3.1112604;-0.60711336
280582171;473065742;388901071;83070;1.01;1.202;0.69;0.84999996;99;18;115.51164;3.1093152;-0.60516816
280672056;473065729;388901001;83076;1.0040001;1.2;0.69;0.84999996;99;18;115.51164;3.1071553;-0.60300815
280772148;473065729;388901001;83076;1.0040001;1.2;0.69;0.84999996;99;18;115.23685;3.104175;-0.6000279
280881958;473065729;388901001;83076;1.0040001;1.2;0.69;0.84999996;99;18;115.23685;3.1003075;-0.59616035
280971985;473065729;388901001;83076;1.0040001;1.2;0.69;0.84999996;99;18;115.194565;3.0960748;-0.59192777
281081939;473065729;388901001;83076;1.0040001;1.2;0.69;0.84999996;99;18;115.194565;3.0902517;-0.58610463
281171866;473065719;388900956;83084;1.0;1.197;0.69;0.84999996;99;18;115.17342;3.0849333;-0.58078635
281281983;473065719;388900956;83084;1.0;1.197;0.69;0.84999996;99;18;115.17342;3.0774198;-0.5732727
281371946;473065719;388900956;83084;1.0;1.197;0.69;0.84999996;99;18;115.17342;3.0706248;-0.5664778
281481959;473065719;388900956;83084;1.0;1.197;0.69;0.84999996;99;18;115.17342;3.0620263;-0.5578792
281581902;473065719;388900956;83084;1.0;1.197;0.69;0.84999996;99;18;115.57506;3.0546026;-0.5504557
281671881;473065701;388900894;83096;0.99500006;1.1930001;0.69;0.84999996;99;18;115.57506;3.0470347;-0.5428876
281781943;473065701;388900894;83096;0.99500006;1.1930001;0.69;0.84999996;99;18;115.15229;3.037955;-0.53380793
281871773;473065701;388900894;83096;0.99500006;1.1930001;0.69;0.84999996;99;18;115.15229;3.0315015;-0.5273545
281981832;473065701;388900894;83096;0.99500006;1.1930001;0.69;0.84999996;99;18;115.72038;3.025875;-0.52172804
282072066;473065701;388900894;83096;0.99500006;1.1930001;0.69;0.84999996;99;18;115.72038;3.0224574;-0.51831037
282171761;473065688;388900853;83138;0.99100006;1.1910001;0.69;0.84999996;99;18;115.72038;3.021041;-0.5168939
282281682;473065688;388900853;83138;0.99100006;1.1910001;0.69;0.84999996;99;18;115.27912;3.02127;-0.51712304
282371954;473065688;388900853;83138;0.99100006;1.1910001;0.69;0.84999996;99;18;115.25798;3.018562;-0.51441497
282481894;473065688;388900853;83138;0.99100006;1.1910001;0.69;0.84999996;99;18;115.25798;3.0165873;-0.51244015
282571577;473065688;388900853;83138;0.99100006;1.1910001;0.69;0.84999996;99;18;115.36368;3.0154214;-0.5112744
282681697;473065666;388900791;83202;0.98700005;1.187;0.69;0.84999996;99;18;115.36368;3.0168128;-0.5126658
282771642;473065666;388900791;83202;0.98700005;1.187;0.69;0.84999996;99;18;115.08887;3.020848;-0.5167009
282871656;473065666;388900791;83202;0.98700005;1.187;0.69;0.84999996;99;18;115.08887;3.0261307;-0.52198374
282981548;473065666;388900791;83202;0.98700005;1.187;0.69;0.84999996;99;18;115.4905;3.0310907;-0.5269437
283071658;473065666;388900791;83202;0.98700005;1.187;0.69;0.84999996;99;18;115.4905;3.0343404;-0.5301934
283181882;473065652;388900745;83275;0.98300004;1.1850001;0.69;0.84999996;99;18;115.4905;3.039891;-0.5357439
283271740;473065652;388900745;83275;0.98300004;1.1850001;0.69;0.84999996;99;18;115.4905;3.046194;-0.54204696
283381519;473065652;388900745;83275;0.98300004;1.1850001;0.69;0.84999996;99;18;115.300255;3.053567;-0.54941976
283471558;473065652;388900745;83275;0.98300004;1.1850001;0.69;0.84999996;99;18;115.300255;3.0592332;-0.5550861
283581421;473065652;388900745;83275;0.98300004;1.1850001;0.69;0.84999996;99;18;115.32139;3.066686;-0.5625388
283681514;473065632;388900680;83376;0.97800004;1.182;0.69;0.84999996;99;18;115.32139;3.0725594;-0.5684123
283771555;473065632;388900680;83376;0.97800004;1.182;0.69;0.84999996;99;18;115.04659;3.0784593;-0.5743122
283881493;473065632;388900680;83376;0.97800004;1.182;0.69;0.84999996;99;18;115.04659;3.0845046;-0.5803576
283971483;473065632;388900680;83376;0.97800004;1.182;0.69;0.84999996;99;18;115.04659;3.0895374;-0.5853903
284081609;473065632;388900680;83376;0.97800004;1.182;0.69;0.84999996;99;18;115.04659;3.0929847;-0.58883774
284171494;473065621;388900638;83401;0.9760001;1.1800001;0.69;0.84999996;99;18;115.2157;3.0945053;-0.59035814
284271638;473065621;388900638;83401;0.9760001;1.1800001;0.69;0.84999996;99;18;115.2157;3.094205;-0.59005773
284381482;473065621;388900638;83401;0.9760001;1.1800001;0.69;0.84999996;99;18;115.4905;3.094491;-0.5903441
284481563;473065621;388900638;83401;0.9760001;1.1800001;0.69;0.84999996;99;18;115.4905;3.0924258;-0.58827865
284581264;473065621;388900638;83401;0.9760001;1.1800001;0.69;0.84999996;99;18;115.06773;3.0911598;-0.5870127
284671386;473065610;388900573;83444;0.9710001;1.177;0.69;0.84999996;99;18;115.06773;3.0900512;-0.58590424
284781426;473065610;388900573;83444;0.9710001;1.177;0.69;0.84999996;99;18;115.27912;3.0883672;-0.5842202
284871344;473065610;388900573;83444;0.9710001;1.177;0.69;0.84999996;99;18;115.27912;3.086664;-0.5825169
284981263;473065610;388900573;83444;0.9710001;1.177;0.69;0.84999996;99;18;115.405945;3.0836596;-0.57951254
285071242;473065610;388900573;83444;0.9710001;1.177;0.69;0.84999996;99;18;115.405945;3.0800288;-0.57588166
285171429;473065603;388900527;83476;0.96900004;1.1750001;0.69;0.84999996;99;18;115.36368;3.0774941;-0.573347
285281277;473065603;388900527;83476;0.96900004;1.1750001;0.69;0.84999996;99;18;115.36368;3.0762827;-0.5721356
285371324;473065603;388900527;83476;0.96900004;1.1750001;0.69;0.84999996;99;18;115.51164;3.076455;-0.57230794
285481221;473065603;388900527;83476;0.96900004;1.1750001;0.69;0.84999996;99;18;115.51164;3.0775232;-0.57337624
285571346;473065603;388900527;83476;0.96900004;1.1750001;0.69;0.84999996;99;18;115.36368;3.0793028;-0.5751557
285681291;473065593;388900456;83523;0.96400005;1.171;0.69;0.84999996;99;18;115.36368;3.0808597;-0.5767127
285781138;473065593;388900456;83523;0.96400005;1.171;0.69;0.84999996;99;18;115.17342;3.0826452;-0.5784981
285871307;473065593;388900456;83523;0.96400005;1.171;0.69;0.84999996;99;18;115.17342;3.0842056;-0.58005846
285981302;473065593;388900456;83523;0.96400005;1.171;0.69;0.84999996;99;18;115.38481;3.084566;-0.5804192
286071162;473065593;388900456;83523;0.96400005;1.171;0.69;0.84999996;99;18;115.38481;3.0833774;-0.57923025
286181153;473065585;388900410;83570;0.9620001;1.169;0.69;0.84999996;99;18;115.427086;3.084079;-0.5799319
286271193;473065585;388900410;83570;0.9620001;1.169;0.69;0.84999996;99;18;115.427086;3.0849268;-0.58077985
286381329;473065585;388900410;83570;0.9620001;1.169;0.69;0.84999996;99;18;115.06773;3.0871398;-0.58299273
286480978;473065585;388900410;83570;0.9620001;1.169;0.69;0.84999996;99;18;115.06773;3.0895839;-0.5854367
286571244;473065585;388900410;83570;0.9620001;1.169;0.69;0.84999996;99;18;115.06773;3.0921445;-0.58799756
286681193;473065571;388900340;83627;0.96000004;1.167;0.69;0.84999996;99;18;115.0281;3.094009;-0.5898619
286771121;473065571;388900340;83627;0.96000004;1.167;0.69;0.84999996;99;18;115.300255;3.0953796;-0.5912325
286880957;473065571;388900340;83627;0.96000004;1.167;0.69;0.84999996;99;18;115.300255;3.0939107;-0.58976376
286970914;473065571;388900340;83627;0.96000004;1.167;0.69;0.84999996;99;18;115.02546;3.09462;-0.5904729
287081010;473065571;388900340;83627;0.96000004;1.167;0.69;0.84999996;99;18;115.02546;3.094514;-0.59036684
287180941;473065560;388900296;83652;0.95800006;1.166;0.69;0.84999996;99;18;115.51164;3.0944195;-0.5902723
287270937;473065560;388900296;83652;0.95800006;1.166;0.69;0.84999996;99;18;115.51164;3.0923219;-0.5881749
287381119;473065560;388900296;83652;0.95800006;1.166;0.69;0.84999996;99;18;115.405945;3.0918047;-0.58765763
287471026;473065560;388900296;83652;0.95800006;1.166;0.69;0.84999996;99;18;115.405945;3.0940113;-0.5898644
287581051;473065560;388900296;83652;0.95800006;1.166;0.69;0.84999996;99;18;115.34254;3.0989661;-0.5948192
287670887;473065543;388900231;83696;0.95400006;1.164;0.69;0.84999996;99;18;115.34254;3.1037703;-0.5996231
287780794;473065543;388900231;83696;0.95400006;1.164;0.69;0.84999996;99;18;115.11001;3.1110332;-0.60688615
287880814;473065543;388900231;83696;0.95400006;1.164;0.69;0.84999996;99;18;115.11001;3.1187465;-0.61459947
287980806;473065543;388900231;83696;0.95400006;1.164;0.69;0.84999996;99;18;115.635826;3.1230688;-0.6189218
288080769;473065543;388900231;83696;0.95400006;1.164;0.69;0.84999996;99;18;115.635826;3.1268945;-0.62274754
288170935;473065530;388900190;83766;0.952;1.1630001;0.69;0.84999996;99;18;115.51164;3.1298163;-0.6256692
288280821;473065530;388900190;83766;0.952;1.1630001;0.69;0.84999996;99;18;115.51164;3.1324737;-0.6283266
288370737;473065530;388900190;83766;0.952;1.1630001;0.69;0.84999996;99;18;115.427086;3.133857;-0.62971
288480764;473065530;388900190;83766;0.952;1.1630001;0.69;0.84999996;99;18;115.427086;3.134331;-0.6301839
288580798;473065530;388900190;83766;0.952;1.1630001;0.69;0.84999996;99;18;115.69925;3.135029;-0.630882
288680800;473065509;388900122;83862;0.95100003;1.161;0.69;0.84999996;99;18;115.69925;3.1381679;-0.63402086
288780647;473065509;388900122;83862;0.95100003;1.161;0.69;0.84999996;99;18;115.84721;3.1445918;-0.64044476
288870605;473065509;388900122;83862;0.95100003;1.161;0.69;0.84999996;99;18;115.84721;3.1502278;-0.64608073
288980821;473065509;388900122;83862;0.95100003;1.161;0.69;0.84999996;99;18;115.36368;3.158407;-0.6542599
289070770;473065509;388900122;83862;0.95100003;1.161;0.69;0.84999996;99;18;115.36368;3.164873;-0.6607258
289180811;473065499;388900076;83894;0.9480001;1.1580001;0.69;0.84999996;99;18;115.4905;3.1700637;-0.66591674
289270609;473065499;388900076;83894;0.9480001;1.1580001;0.69;0.84999996;99;18;115.4905;3.1691537;-0.66500664
289380588;473065499;388900076;83894;0.9480001;1.1580001;0.69;0.84999996;99;18;115.38481;3.1678796;-0.6637324
289480511;473065499;388900076;83894;0.9480001;1.1580001;0.69;0.84999996;99;18;115.38481;3.1676898;-0.6635428
289570540;473065499;388900076;83894;0.9480001;1.1580001;0.69;0.84999996;99;18;115.38481;3.168446;-0.66429895
289680584;473065486;388900004;83931;0.947;1.1570001;0.69;0.84999996;99;18;115.38481;3.1697;-0.66555285
289770990;473065486;388900004;83931;0.947;1.1570001;0.69;0.84999996;99;18;115.553925;3.1727602;-0.6686132
289880552;473065486;388900004;83931;0.947;1.1570001;0.69;0.84999996;99;18;115.553925;3.1769648;-0.6728177
289980741;473065486;388900004;83931;0.947;1.1570001;0.69;0.84999996;99;18;115.38481;3.1832862;-0.679139
290080664;473065486;388900004;83931;0.947;1.1570001;0.69;0.84999996;99;18;115.38481;3.1915987;-0.68745154
290180533;473065478;388899957;83976;0.94600004;1.1550001;0.69;0.84999996;99;18;115.36368;3.199031;-0.69488406
290270459;473065478;388899957;83976;0.94600004;1.1550001;0.69;0.84999996;99;18;115.36368;3.205503;-0.7013558
290380484;473065478;388899957;83976;0.94600004;1.1550001;0.69;0.84999996;99;18;115.38481;3.21425;-0.7101031
290470483;473065478;388899957;83976;0.94600004;1.1550001;0.69;0.84999996;99;18;115.38481;3.2204545;-0.71630746
290580724;473065478;388899957;83976;0.94600004;1.1550001;0.69;0.84999996;99;18;115.44558;3.2270274;-0.7228804
290680489;473065464;388899889;84058;0.94400007;1.1520001;0.69;0.84999996;99;18;115.44558;3.231352;-0.727205
290780357;473065464;388899889;84058;0.94400007;1.1520001;0.69;0.84999996;99;18;115.44558;3.2357528;-0.7316058
290880535;473065464;388899889;84058;0.94400007;1.1520001;0.69;0.84999996;99;18;115.44558;3.2405531;-0.736406
290980386;473065464;388899889;84058;0.94400007;1.1520001;0.69;0.84999996;99;18;115.46937;3.2454789;-0.74133176
291080306;473065464;388899889;84058;0.94400007;1.1520001;0.69;0.84999996;99;18;115.46937;3.248269;-0.74412215
291170241;473065452;388899844;84106;0.943;1.151;0.69;0.84999996;99;18;115.405945;3.2496476;-0.7455005
291280336;473065452;388899844;84106;0.943;1.151;0.69;0.84999996;99;18;115.405945;3.248354;-0.7442069
291380343;473065452;388899844;84106;0.943;1.151;0.69;0.84999996;99;18;115.00431;3.2465916;-0.7424444
291480291;473065452;388899844;84106;0.943;1.151;0.69;0.84999996;99;18;115.00431;3.2430387;-0.7388915
291580275;473065452;388899844;84106;0.943;1.151;0.69;0.84999996;99;18;115.680756;3.2375274;-0.7333802
291680304;473065434;388899776;84115;0.94100004;1.149;0.69;0.84999996;99;18;115.680756;3.227698;-0.723551
291780164;473065434;388899776;84115;0.94100004;1.149;0.69;0.84999996;99;18;115.300255;3.2218604;-0.71771336
291870141;473065434;388899776;84115;0.94100004;1.149;0.69;0.84999996;99;18;115.300255;3.2180145;-0.7138674
291980242;473065434;388899776;84115;0.94100004;1.149;0.69;0.84999996;99;18;115.5962;3.2142973;-0.71015036
292080284;473065434;388899776;84115;0.94100004;1.149;0.69;0.84999996;99;18;115.5962;3.2104533;-0.7063063
292180427;473065421;388899729;84135;0.94000006;1.1470001;0.69;0.84999996;99;18;115.300255;3.2068908;-0.7027438
292280125;473065421;388899729;84135;0.94000006;1.1470001;0.69;0.84999996;99;18;115.300255;3.2032485;-0.6991013
292380287;473065421;388899729;84135;0.94000006;1.1470001;0.69;0.84999996;99;18;115.2157;3.1995828;-0.69543576
292480232;473065421;388899729;84135;0.94000006;1.1470001;0.69;0.84999996;99;18;115.2157;3.19589;-0.69174284
292570163;473065421;388899729;84135;0.94000006;1.1470001;0.69;0.84999996;99;18;115.2157;3.192655;-0.68850803
292680135;473065401;388899656;84175;0.938;1.144;0.69;0.84999996;99;18;115.15229;3.1876168;-0.6834699
292780173;473065401;388899656;84175;0.938;1.144;0.69;0.84999996;99;18;115.32139;3.1813564;-0.6772095
292880105;473065401;388899656;84175;0.938;1.144;0.69;0.84999996;99;18;115.32139;3.1732345;-0.66908735
292980153;473065401;388899656;84175;0.938;1.144;0.69;0.84999996;99;18;115.34254;3.1649554;-0.6608084
293080270;473065401;388899656;84175;0.938;1.144;0.69;0.84999996;99;18;115.34254;3.1570144;-0.65286726
293180143;473065388;388899607;84196;0.93700004;1.1420001;0.69;0.84999996;99;18;115.25798;3.1505623;-0.6464151
293270040;473065388;388899607;84196;0.93700004;1.1420001;0.69;0.84999996;99;18;115.25798;3.1435652;-0.6394182
293380133;473065388;388899607;84196;0.93700004;1.1420001;0.69;0.84999996;99;18;115.80494;3.1347249;-0.63057786
293480220;473065388;388899607;84196;0.93700004;1.1420001;0.69;0.84999996;99;18;115.80494;3.1265204;-0.62237334
293579943;473065388;388899607;84196;0.93700004;1.1420001;0.69;0.84999996;99;18;115.46937;3.1197262;-0.61557925
293679997;473065370;388899527;84210;0.93500006;1.1400001;0.69;0.84999996;99;18;115.46937;3.1150799;-0.6109329
293780097;473065370;388899527;84210;0.93500006;1.1400001;0.69;0.84999996;99;18;115.32139;3.1134133;-0.60926634
293879886;473065370;388899527;84210;0.93500006;1.1400001;0.69;0.84999996;99;18;115.32139;3.1107395;-0.6065925
293970174;473065370;388899527;84210;0.93500006;1.1400001;0.69;0.84999996;99;18;115.17342;3.1086633;-0.60451627
294079968;473065370;388899527;84210;0.93500006;1.1400001;0.69;0.84999996;99;18;115.17342;3.1077332;-0.6035863
294179827;473065359;388899472;84242;0.934;1.138;0.69;0.84999996;99;18;115.194565;3.1086345;-0.6044874
294279818;473065359;388899472;84242;0.934;1.138;0.69;0.84999996;99;18;115.194565;3.1082134;-0.60406625
294380065;473065359;388899472;84242;0.934;1.138;0.69;0.84999996;99;18;115.34254;3.1080325;-0.6038855
294479996;473065359;388899472;84242;0.934;1.138;0.69;0.84999996;99;18;115.34254;3.1073952;-0.6032481
294579779;473065359;388899472;84242;0.934;1.138;0.69;0.84999996;99;18;115.13115;3.1080556;-0.60390854
294679929;473065339;388899393;84281;0.93200004;1.1340001;0.69;0.84999996;99;18;115.13115;3.1101933;-0.60604626
294779992;473065339;388899393;84281;0.93200004;1.1340001;0.69;0.84999996;99;18;115.69925;3.113394;-0.6092469
294879723;473065339;388899393;84281;0.93200004;1.1340001;0.69;0.84999996;99;18;115.69925;3.115457;-0.6113099
294979777;473065339;388899393;84281;0.93200004;1.1340001;0.69;0.84999996;99;18;115.427086;3.115396;-0.6112491
295079925;473065339;388899393;84281;0.93200004;1.1340001;0.69;0.84999996;99;18;115.427086;3.1147192;-0.61057216
295179762;473065326;388899343;84323;0.93100005;1.1320001;0.69;0.84999996;99;18;115.46937;3.115492;-0.6113451
295279778;473065326;388899343;84323;0.93100005;1.1320001;0.69;0.84999996;99;18;115.46937;3.116682;-0.6125349
295379892;473065326;388899343;84323;0.93100005;1.1320001;0.69;0.84999996;99;18;115.57506;3.1176648;-0.6135179
